order_id,city_tier,category,delivery_status,item_accuracy,resolution_outcome,complaint_channel,reorder_risk,delivery_failure
NYK100429,tier3,makeup,on_time,correct,not_applicable,email,0,0
NYK100430,tier3,makeup,on_time,correct,not_applicable,app,0,0
NYK100431,tier3,makeup,on_time,correct,not_applicable,email,0,0
NYK100432,tier2,haircare,on_time,wrong_item,refunded,email,0,0
NYK100433,tier3,makeup,on_time,correct,not_applicable,call,0,0
NYK100434,metro,haircare,on_time,correct,not_applicable,none,0,0
NYK100435,metro,skincare,not_delivered,correct,unresolved,app,0,1
NYK100436,metro,haircare,on_time,correct,not_applicable,app,0,0
NYK100437,tier2,skincare,delayed,correct,denied,call,0,1
NYK100438,tier2,wellness,delayed,damaged,denied,call,1,1
NYK100439,tier2,skincare,on_time,correct,not_applicable,app,0,0
NYK100440,tier3,skincare,on_time,correct,not_applicable,none,0,0
NYK100441,metro,haircare,on_time,wrong_item,unresolved,app,1,0
NYK100442,tier2,haircare,not_delivered,correct,refunded,app,0,1
NYK100443,metro,haircare,on_time,correct,not_applicable,social,0,0
NYK100444,metro,wellness,on_time,wrong_item,replaced,none,0,0
NYK100445,tier2,skincare,on_time,correct,not_applicable,call,0,0
NYK100446,tier3,haircare,delayed,correct,refunded,app,0,1
NYK100447,tier2,makeup,on_time,correct,not_applicable,call,0,0
NYK100448,metro,makeup,on_time,wrong_item,refunded,app,0,0
NYK100449,tier2,makeup,on_time,correct,not_applicable,call,0,0
NYK100450,metro,skincare,on_time,correct,not_applicable,email,0,0
NYK100451,tier3,makeup,delayed,correct,replaced,call,0,1
NYK100452,tier2,haircare,delayed,wrong_item,denied,call,1,1
NYK100453,metro,skincare,on_time,correct,not_applicable,social,0,0
NYK100454,metro,wellness,on_time,correct,not_applicable,app,0,0
NYK100455,metro,makeup,on_time,wrong_item,denied,app,1,0
NYK100456,tier3,skincare,on_time,correct,not_applicable,social,0,0
NYK100457,tier2,makeup,on_time,correct,not_applicable,app,0,0
NYK100458,tier3,skincare,on_time,correct,not_applicable,app,0,0
NYK100459,tier2,skincare,on_time,correct,not_applicable,app,0,0
NYK100460,tier2,haircare,not_delivered,correct,refunded,email,0,1
NYK100461,metro,skincare,on_time,correct,not_applicable,email,0,0
NYK100462,tier3,skincare,on_time,correct,not_applicable,call,0,0
NYK100463,metro,haircare,on_time,correct,not_applicable,call,0,0
NYK100464,tier2,skincare,on_time,correct,not_applicable,call,0,0
NYK100465,tier2,haircare,delayed,correct,denied,app,0,1
NYK100466,tier2,haircare,on_time,wrong_item,refunded,social,0,0
NYK100467,tier3,skincare,on_time,correct,not_applicable,none,0,0
NYK100468,metro,makeup,on_time,correct,not_applicable,call,0,0
NYK100469,tier2,skincare,on_time,correct,not_applicable,call,0,0
NYK100470,tier2,makeup,on_time,correct,not_applicable,social,0,0
NYK100471,tier2,skincare,on_time,correct,not_applicable,app,0,0
NYK100472,metro,wellness,on_time,correct,not_applicable,call,0,0
NYK100473,metro,skincare,on_time,wrong_item,refunded,none,0,0
NYK100474,metro,haircare,on_time,correct,not_applicable,app,0,0
NYK100475,metro,skincare,on_time,correct,not_applicable,app,0,0
NYK100476,tier2,skincare,on_time,correct,not_applicable,call,0,0
NYK100477,tier2,makeup,on_time,correct,not_applicable,email,0,0
NYK100478,tier2,makeup,on_time,correct,not_applicable,email,0,0
NYK100479,tier2,wellness,delayed,correct,refunded,app,0,1
NYK100480,tier2,skincare,not_delivered,correct,replaced,email,0,1
NYK100481,metro,skincare,on_time,correct,not_applicable,app,0,0
NYK100482,tier2,makeup,delayed,correct,replaced,none,0,1
NYK100483,metro,makeup,on_time,correct,not_applicable,app,0,0
NYK100484,metro,haircare,on_time,correct,not_applicable,app,0,0
NYK100485,tier2,wellness,on_time,correct,not_applicable,email,0,0
NYK100486,tier2,haircare,on_time,correct,not_applicable,app,0,0
NYK100487,metro,skincare,on_time,correct,not_applicable,email,0,0
NYK100488,tier2,makeup,not_delivered,correct,refunded,app,0,1
NYK100489,tier2,haircare,on_time,wrong_item,refunded,call,0,0
NYK100490,tier2,skincare,on_time,correct,not_applicable,app,0,0
NYK100491,tier2,haircare,on_time,correct,not_applicable,call,0,0
NYK100492,tier2,skincare,delayed,wrong_item,replaced,app,0,1
NYK100493,metro,skincare,on_time,correct,not_applicable,call,0,0
NYK100494,tier3,haircare,delayed,correct,denied,app,0,1
NYK100495,tier2,skincare,delayed,correct,refunded,social,0,1
NYK100496,tier2,wellness,on_time,correct,not_applicable,email,0,0
NYK100497,tier2,skincare,on_time,correct,not_applicable,app,0,0
NYK100498,metro,skincare,on_time,correct,not_applicable,app,0,0
NYK100499,tier2,skincare,on_time,correct,not_applicable,app,0,0
NYK100500,tier2,skincare,on_time,correct,not_applicable,app,0,0
NYK100501,tier3,makeup,on_time,damaged,denied,call,1,0
NYK100502,tier3,skincare,on_time,correct,not_applicable,call,0,0
NYK100503,tier2,makeup,on_time,damaged,denied,none,1,0
NYK100504,tier2,haircare,on_time,correct,not_applicable,social,0,0
NYK100505,tier3,makeup,delayed,correct,replaced,app,0,1
NYK100506,metro,skincare,on_time,wrong_item,refunded,app,0,0
NYK100507,tier3,makeup,on_time,correct,not_applicable,app,0,0
NYK100508,tier2,haircare,on_time,correct,not_applicable,app,0,0
NYK100509,metro,makeup,on_time,correct,not_applicable,call,0,0
NYK100510,metro,skincare,on_time,correct,not_applicable,app,0,0
NYK100511,tier3,makeup,delayed,correct,unresolved,app,0,1
NYK100512,metro,makeup,on_time,damaged,replaced,app,0,0
NYK100513,metro,skincare,on_time,correct,not_applicable,email,0,0
NYK100514,metro,skincare,delayed,correct,replaced,app,0,1
NYK100515,metro,wellness,on_time,correct,not_applicable,none,0,0
NYK100516,metro,skincare,on_time,correct,not_applicable,call,0,0
NYK100517,tier2,skincare,on_time,correct,not_applicable,call,0,0
NYK100518,metro,skincare,on_time,correct,not_applicable,call,0,0
NYK100519,tier3,makeup,delayed,correct,unresolved,call,0,1
NYK100520,tier3,makeup,delayed,correct,denied,call,0,1
NYK100521,metro,skincare,on_time,correct,not_applicable,call,0,0
NYK100522,metro,makeup,on_time,correct,not_applicable,call,0,0
NYK100523,tier2,haircare,on_time,correct,not_applicable,call,0,0
NYK100524,metro,skincare,delayed,correct,denied,app,0,1
NYK100525,metro,wellness,on_time,correct,not_applicable,email,0,0
NYK100526,tier3,skincare,delayed,correct,denied,email,0,1
NYK100527,tier3,skincare,on_time,correct,not_applicable,email,0,0
NYK100528,tier3,wellness,on_time,correct,not_applicable,none,0,0
NYK100529,metro,haircare,on_time,correct,not_applicable,call,0,0
NYK100530,tier2,skincare,on_time,damaged,refunded,none,0,0
NYK100531,tier2,haircare,on_time,wrong_item,denied,call,1,0
NYK100532,metro,makeup,on_time,correct,not_applicable,call,0,0
NYK100533,tier2,skincare,on_time,wrong_item,refunded,email,0,0
NYK100534,metro,haircare,on_time,correct,not_applicable,app,0,0
NYK100535,metro,haircare,on_time,correct,not_applicable,app,0,0
NYK100536,tier2,skincare,on_time,correct,not_applicable,call,0,0
NYK100537,metro,makeup,on_time,correct,not_applicable,app,0,0
NYK100538,metro,makeup,on_time,correct,not_applicable,app,0,0
NYK100539,tier3,skincare,delayed,wrong_item,unresolved,social,1,1
NYK100540,tier3,wellness,delayed,correct,replaced,call,0,1
NYK100541,tier2,makeup,on_time,correct,not_applicable,app,0,0
NYK100542,tier3,makeup,on_time,correct,not_applicable,app,0,0
NYK100543,tier3,makeup,delayed,correct,refunded,none,0,1
NYK100544,metro,makeup,on_time,correct,not_applicable,none,0,0
NYK100545,tier2,skincare,delayed,correct,replaced,email,0,1
NYK100546,metro,wellness,on_time,correct,not_applicable,app,0,0
NYK100547,metro,makeup,on_time,correct,not_applicable,call,0,0
NYK100548,tier3,haircare,on_time,correct,not_applicable,call,0,0
NYK100549,tier2,makeup,on_time,correct,not_applicable,social,0,0
NYK100550,tier2,skincare,delayed,correct,denied,call,0,1
NYK100551,metro,skincare,on_time,correct,not_applicable,social,0,0
NYK100552,metro,makeup,delayed,correct,replaced,call,0,1
NYK100553,tier3,skincare,on_time,correct,not_applicable,none,0,0
NYK100554,metro,haircare,on_time,correct,not_applicable,call,0,0
NYK100555,metro,haircare,delayed,correct,denied,call,0,1
NYK100556,metro,skincare,on_time,correct,not_applicable,call,0,0
NYK100557,tier2,skincare,on_time,correct,not_applicable,email,0,0
NYK100558,tier2,haircare,delayed,correct,refunded,none,0,1
NYK100559,tier2,skincare,delayed,damaged,refunded,call,0,1
NYK100560,metro,wellness,on_time,correct,not_applicable,none,0,0
NYK100561,metro,makeup,on_time,wrong_item,replaced,call,0,0
NYK100562,tier3,skincare,delayed,correct,replaced,call,0,1
NYK100563,tier2,skincare,on_time,wrong_item,denied,app,1,0
NYK100564,tier2,wellness,on_time,correct,not_applicable,app,0,0
NYK100565,tier2,skincare,on_time,correct,not_applicable,social,0,0
NYK100566,tier3,haircare,on_time,correct,not_applicable,app,0,0
NYK100567,metro,skincare,on_time,correct,not_applicable,call,0,0
NYK100568,metro,skincare,on_time,correct,not_applicable,app,0,0
NYK100569,tier2,haircare,delayed,correct,unresolved,email,0,1
NYK100570,metro,skincare,on_time,correct,not_applicable,none,0,0
NYK100571,tier3,skincare,on_time,wrong_item,denied,social,1,0
NYK100572,tier2,makeup,on_time,correct,not_applicable,call,0,0
NYK100573,tier3,haircare,on_time,correct,not_applicable,call,0,0
NYK100574,tier3,skincare,delayed,correct,replaced,app,0,1
NYK100575,tier2,skincare,on_time,correct,not_applicable,none,0,0
NYK100576,tier3,wellness,delayed,damaged,replaced,app,0,1
NYK100577,tier2,haircare,on_time,correct,not_applicable,none,0,0
NYK100578,tier3,haircare,on_time,correct,not_applicable,social,0,0
NYK100579,metro,haircare,on_time,correct,not_applicable,email,0,0
NYK100580,tier2,haircare,on_time,correct,not_applicable,social,0,0
NYK100581,tier2,makeup,on_time,correct,not_applicable,call,0,0
NYK100582,metro,skincare,on_time,correct,not_applicable,app,0,0
NYK100583,metro,haircare,on_time,correct,not_applicable,call,0,0
NYK100584,tier3,haircare,on_time,correct,not_applicable,app,0,0
NYK100585,tier2,wellness,on_time,correct,not_applicable,email,0,0
NYK100586,metro,makeup,on_time,correct,not_applicable,call,0,0
NYK100587,metro,skincare,not_delivered,correct,unresolved,none,0,1
NYK100588,metro,makeup,on_time,correct,not_applicable,none,0,0
NYK100589,metro,makeup,on_time,correct,not_applicable,app,0,0
NYK100590,tier3,makeup,on_time,correct,not_applicable,app,0,0
NYK100591,tier2,haircare,delayed,correct,denied,call,0,1
NYK100592,metro,makeup,on_time,correct,not_applicable,app,0,0
NYK100593,tier2,skincare,on_time,correct,not_applicable,email,0,0
NYK100594,metro,makeup,on_time,correct,not_applicable,email,0,0
NYK100595,metro,makeup,on_time,correct,not_applicable,email,0,0
NYK100596,tier2,wellness,on_time,correct,not_applicable,call,0,0
NYK100597,tier2,makeup,on_time,correct,not_applicable,social,0,0
NYK100598,tier3,makeup,on_time,correct,not_applicable,email,0,0
NYK100599,tier2,makeup,delayed,correct,denied,none,0,1
NYK100600,tier2,makeup,on_time,correct,not_applicable,social,0,0
NYK100601,tier3,skincare,delayed,correct,refunded,email,0,1
NYK100602,tier3,haircare,delayed,correct,denied,app,0,1
NYK100603,tier2,wellness,delayed,correct,refunded,social,0,1
NYK100604,tier3,makeup,on_time,correct,not_applicable,call,0,0
NYK100605,tier3,makeup,on_time,correct,not_applicable,call,0,0
NYK100606,tier3,skincare,on_time,correct,not_applicable,call,0,0
NYK100607,metro,makeup,delayed,correct,denied,call,0,1
NYK100608,tier2,makeup,delayed,correct,unresolved,app,0,1
NYK100609,tier2,haircare,on_time,correct,not_applicable,app,0,0
NYK100610,tier2,skincare,on_time,correct,not_applicable,social,0,0
NYK100611,tier2,haircare,on_time,correct,not_applicable,email,0,0
NYK100612,tier3,skincare,delayed,correct,unresolved,none,0,1
NYK100613,tier3,haircare,on_time,correct,not_applicable,social,0,0
NYK100614,metro,makeup,on_time,correct,not_applicable,call,0,0
NYK100615,tier2,skincare,on_time,correct,not_applicable,social,0,0
NYK100616,tier2,makeup,on_time,damaged,refunded,email,0,0
NYK100617,metro,haircare,on_time,correct,not_applicable,app,0,0
NYK100618,metro,makeup,delayed,correct,denied,none,0,1
NYK100619,metro,skincare,on_time,correct,not_applicable,none,0,0
NYK100620,tier3,makeup,on_time,wrong_item,refunded,app,0,0
NYK100621,tier2,skincare,on_time,correct,not_applicable,social,0,0
NYK100622,tier3,makeup,delayed,correct,replaced,app,0,1
NYK100623,tier2,makeup,on_time,correct,not_applicable,none,0,0
NYK100624,tier3,skincare,on_time,correct,not_applicable,email,0,0
NYK100625,tier2,makeup,on_time,correct,not_applicable,app,0,0
NYK100626,tier3,haircare,on_time,correct,not_applicable,social,0,0
NYK100627,metro,haircare,on_time,correct,not_applicable,call,0,0
NYK100628,tier2,skincare,delayed,correct,denied,app,0,1
NYK100629,tier3,skincare,on_time,correct,not_applicable,social,0,0
NYK100630,tier3,makeup,on_time,correct,not_applicable,social,0,0
NYK100631,tier3,skincare,on_time,correct,not_applicable,call,0,0
NYK100632,metro,makeup,not_delivered,correct,replaced,email,0,1
NYK100633,metro,skincare,on_time,wrong_item,refunded,app,0,0
NYK100634,metro,skincare,on_time,correct,not_applicable,call,0,0
NYK100635,metro,haircare,on_time,wrong_item,denied,email,1,0
NYK100636,tier2,skincare,delayed,correct,denied,app,0,1
NYK100637,tier2,haircare,delayed,correct,replaced,call,0,1
NYK100638,tier3,skincare,on_time,correct,not_applicable,none,0,0
NYK100639,tier3,makeup,on_time,correct,not_applicable,social,0,0
NYK100640,tier2,makeup,on_time,correct,not_applicable,email,0,0
NYK100641,tier3,haircare,delayed,correct,replaced,email,0,1
NYK100642,metro,haircare,on_time,correct,not_applicable,none,0,0
NYK100643,metro,makeup,not_delivered,correct,denied,none,0,1
NYK100644,tier2,makeup,on_time,correct,not_applicable,app,0,0
NYK100645,tier3,skincare,on_time,correct,not_applicable,call,0,0
NYK100646,metro,makeup,on_time,correct,not_applicable,app,0,0
NYK100647,tier2,skincare,delayed,correct,replaced,app,0,1
NYK100648,tier2,makeup,on_time,correct,not_applicable,app,0,0
NYK100649,metro,skincare,on_time,correct,not_applicable,email,0,0
NYK100650,tier2,haircare,on_time,correct,not_applicable,social,0,0
NYK100651,tier3,makeup,on_time,correct,not_applicable,none,0,0
NYK100652,tier2,makeup,delayed,correct,refunded,call,0,1
NYK100653,metro,makeup,on_time,correct,not_applicable,call,0,0
NYK100654,tier3,skincare,on_time,correct,not_applicable,app,0,0
NYK100655,metro,skincare,on_time,correct,not_applicable,app,0,0
NYK100656,tier3,wellness,on_time,correct,not_applicable,app,0,0
NYK100657,metro,haircare,on_time,correct,not_applicable,none,0,0
NYK100658,tier2,skincare,on_time,correct,not_applicable,app,0,0
NYK100659,metro,haircare,on_time,correct,not_applicable,social,0,0
NYK100660,metro,makeup,on_time,damaged,replaced,call,0,0
NYK100661,tier3,skincare,delayed,correct,denied,call,0,1
NYK100662,metro,makeup,not_delivered,wrong_item,refunded,none,0,1
NYK100663,metro,skincare,on_time,correct,not_applicable,none,0,0
NYK100664,metro,skincare,on_time,correct,not_applicable,app,0,0
NYK100665,tier2,haircare,on_time,correct,not_applicable,none,0,0
NYK100666,tier3,skincare,on_time,correct,not_applicable,app,0,0
NYK100667,tier3,haircare,on_time,damaged,refunded,social,0,0
NYK100668,metro,haircare,on_time,correct,not_applicable,app,0,0
NYK100669,tier2,haircare,on_time,correct,not_applicable,call,0,0
NYK100670,metro,makeup,on_time,correct,not_applicable,email,0,0
NYK100671,tier2,haircare,delayed,correct,unresolved,social,0,1
NYK100672,tier3,makeup,on_time,correct,not_applicable,social,0,0
NYK100673,tier2,makeup,on_time,correct,not_applicable,app,0,0
NYK100674,tier2,makeup,delayed,correct,unresolved,none,0,1
NYK100675,metro,wellness,on_time,correct,not_applicable,call,0,0
NYK100676,tier3,skincare,on_time,correct,not_applicable,app,0,0
NYK100677,tier2,makeup,on_time,correct,not_applicable,app,0,0
NYK100678,metro,haircare,on_time,correct,not_applicable,app,0,0
NYK100679,metro,makeup,on_time,correct,not_applicable,app,0,0
NYK100680,metro,haircare,on_time,correct,not_applicable,email,0,0
NYK100681,metro,makeup,on_time,correct,not_applicable,app,0,0
NYK100682,metro,skincare,on_time,correct,not_applicable,email,0,0
NYK100683,tier2,makeup,delayed,correct,denied,app,0,1
NYK100684,tier2,makeup,on_time,correct,not_applicable,email,0,0
NYK100685,metro,skincare,on_time,correct,not_applicable,app,0,0
NYK100686,tier2,skincare,delayed,wrong_item,denied,call,1,1
NYK100687,tier3,skincare,delayed,correct,unresolved,email,0,1
NYK100688,tier3,haircare,on_time,correct,not_applicable,none,0,0
NYK100689,tier2,haircare,not_delivered,damaged,replaced,none,0,1
NYK100690,metro,makeup,delayed,correct,refunded,call,0,1
NYK100691,tier3,skincare,on_time,correct,not_applicable,none,0,0
NYK100692,metro,makeup,on_time,correct,not_applicable,email,0,0
NYK100693,metro,haircare,on_time,correct,not_applicable,none,0,0
NYK100694,tier3,haircare,delayed,wrong_item,denied,app,1,1
NYK100695,tier2,skincare,on_time,correct,not_applicable,app,0,0
NYK100696,tier2,skincare,on_time,damaged,unresolved,app,1,0
NYK100697,tier2,wellness,on_time,correct,not_applicable,social,0,0
NYK100698,tier2,haircare,delayed,correct,denied,app,0,1
NYK100699,metro,skincare,on_time,correct,not_applicable,app,0,0
NYK100700,metro,haircare,on_time,wrong_item,refunded,email,0,0
NYK100701,metro,skincare,on_time,wrong_item,unresolved,none,1,0
NYK100702,metro,skincare,on_time,correct,not_applicable,email,0,0
NYK100703,tier3,haircare,on_time,correct,not_applicable,email,0,0
NYK100704,metro,makeup,on_time,correct,not_applicable,app,0,0
NYK100705,tier2,makeup,on_time,correct,not_applicable,none,0,0
NYK100706,tier3,wellness,not_delivered,correct,denied,app,0,1
NYK100707,tier3,haircare,on_time,damaged,replaced,app,0,0
NYK100708,tier2,skincare,on_time,correct,not_applicable,call,0,0
NYK100709,tier2,makeup,on_time,correct,not_applicable,app,0,0
NYK100710,tier3,haircare,delayed,damaged,unresolved,email,1,1
NYK100711,tier2,makeup,on_time,correct,not_applicable,email,0,0
